,car_name,model_year,manufacturer,fuel_type,transmission,engine_cc,kms_driven,price_pkr
12162,Corolla,2021.0,Toyota,Petrol,Automatic,1600.0,20000.0,5400000.0
12163,Prius,2012.0,Toyota,Hybrid,Automatic,1800.0,99000.0,3700000.0
12164,Corolla,2019.0,Toyota,Petrol,Automatic,1300.0,46000.0,4150000.0
12165,Corolla,2018.0,Toyota,Petrol,Automatic,1600.0,63000.0,4400000.0
12166,C-HR,2017.0,Toyota,Hybrid,Automatic,1800.0,135000.0,7000000.0
12167,Corolla Axio,2017.0,Toyota,Petrol,Automatic,1500.0,98000.0,5800000.0
12168,Corolla,2021.0,Toyota,Petrol,Automatic,1598.0,6000.0,6150000.0
12169,Passo,2010.0,Toyota,Petrol,Automatic,1000.0,108000.0,1950000.0
12170,Corolla,2021.0,Toyota,Petrol,Automatic,1800.0,20000.0,6550000.0
12171,Corolla,2022.0,Toyota,Petrol,Automatic,1600.0,485.0,6325000.0
12172,Passo,2019.0,Toyota,Petrol,Automatic,1000.0,23000.0,3665000.0
12173,Vitz,2006.0,Toyota,Petrol,Automatic,1000.0,100856.0,1650000.0
12174,Land Cruiser,2004.0,Toyota,Petrol,Automatic,4700.0,90000.0,11000000.0
12175,Prado,2013.0,Toyota,Petrol,Automatic,2700.0,90000.0,16200000.0
12176,Corolla,2015.0,Toyota,Petrol,Automatic,1300.0,86000.0,3000000.0
12177,Hilux,2021.0,Toyota,Diesel,Automatic,2800.0,27000.0,11000000.0
12178,Yaris,2021.0,Toyota,Petrol,Automatic,1300.0,12000.0,4900000.0
12179,Yaris,2023.0,Toyota,Petrol,Automatic,1300.0,400.0,5500000.0
12180,Corolla,2016.0,Toyota,Petrol,Manual,1300.0,60000.0,2850000.0
12181,Aqua,2014.0,Toyota,Hybrid,Automatic,1500.0,120000.0,3300000.0
12182,Corolla,2014.0,Toyota,Petrol,Manual,1300.0,141000.0,2375000.0
12183,Corolla,2015.0,Toyota,Petrol,Automatic,1798.0,75000.0,3200000.0
12184,Corolla,2021.0,Toyota,Petrol,Automatic,1800.0,8000.0,6600000.0
12185,Prado,2018.0,Toyota,Petrol,Automatic,2700.0,27000.0,28500000.0
12186,Corolla,2022.0,Toyota,Petrol,Automatic,1799.0,25000.0,7400000.0
12187,Corolla,2022.0,Toyota,Petrol,Automatic,1798.0,22000.0,7500000.0
12188,Vitz,2018.0,Toyota,Petrol,Automatic,996.0,88000.0,4000000.0
12189,Passo,2016.0,Toyota,Petrol,Automatic,1000.0,66000.0,3400000.0
12190,Corolla,1982.0,Toyota,Petrol,Manual,2000.0,270000.0,1200000.0
12191,Fortuner,2023.0,Toyota,Petrol,Automatic,2800.0,10.0,25000000.0
12192,Fortuner,2018.0,Toyota,Petrol,Automatic,2700.0,34000.0,13500000.0
12193,Fortuner,2017.0,Toyota,Petrol,Automatic,2700.0,15000.0,12700000.0
12194,Yaris,2021.0,Toyota,Petrol,Automatic,1500.0,39500.0,5100000.0
12195,Vitz,2018.0,Toyota,Petrol,Automatic,1000.0,48900.0,3875000.0
12196,Corolla,2009.0,Toyota,Petrol,Manual,1300.0,171.0,1765000.0
12197,Corolla,1982.0,Toyota,Petrol,Automatic,1800.0,100000.0,385000.0
12198,Corolla Axio,2006.0,Toyota,Petrol,Automatic,1500.0,164000.0,2645000.0
12199,Aqua,2018.0,Toyota,Hybrid,Automatic,1500.0,104000.0,5500000.0
12200,Corolla,2014.0,Toyota,Petrol,Automatic,1800.0,119000.0,3725000.0
12201,Fortuner,2018.0,Toyota,Petrol,Automatic,2700.0,13000.0,12850000.0
12202,Corolla,2018.0,Toyota,Petrol,Automatic,1600.0,56000.0,4650000.0
12203,Yaris,2021.0,Toyota,Petrol,Automatic,1500.0,30000.0,4700000.0
12204,Corolla,2021.0,Toyota,Petrol,Automatic,1600.0,30000.0,6200000.0
12205,Yaris,2020.0,Toyota,Petrol,Automatic,1300.0,29000.0,4195000.0
12206,Passo,2010.0,Toyota,Petrol,Automatic,1000.0,77000.0,2100000.0
12207,Vitz,2011.0,Toyota,Petrol,Automatic,1000.0,90000.0,2350000.0
12208,Land Cruiser,2005.0,Toyota,Diesel,Automatic,4164.0,185000.0,7500000.0
12209,Corolla,1999.0,Toyota,Petrol,Manual,1500.0,14.0,850000.0
12210,Corolla,2021.0,Toyota,Hybrid,Automatic,1800.0,9000.0,14000000.0
12211,Aqua,2015.0,Toyota,Hybrid,Automatic,1500.0,100000.0,4600000.0
12212,Corolla,2005.0,Toyota,Petrol,Automatic,1600.0,175000.0,1630000.0
12213,Corolla,2018.0,Toyota,Petrol,Automatic,1798.0,46000.0,5100000.0
12214,Aqua,2014.0,Toyota,Hybrid,Automatic,1500.0,148000.0,3725000.0
12215,Passo,2007.0,Toyota,Petrol,Automatic,1000.0,145000.0,1660000.0
12216,Corolla,2017.0,Toyota,Petrol,Automatic,1300.0,38000.0,3775000.0
12217,Fortuner,2022.0,Toyota,Diesel,Automatic,2800.0,6700.0,17900000.0
12218,Corolla,2011.0,Toyota,Petrol,Manual,1300.0,145000.0,2300000.0
12219,Yaris,2021.0,Toyota,Petrol,Automatic,1500.0,20000.0,4490000.0
12220,Corolla,1999.0,Toyota,Petrol,Manual,1300.0,120000.0,900000.0
12221,Yaris,2022.0,Toyota,Petrol,Automatic,1300.0,3400.0,4900000.0
12222,Belta,2006.0,Toyota,Petrol,Automatic,1300.0,66000.0,2150000.0
12223,Corolla,2022.0,Toyota,Petrol,Automatic,1600.0,3800.0,6800000.0
12224,Corolla,2012.0,Toyota,Petrol,Manual,1300.0,130000.0,2050000.0
12225,Hilux,2022.0,Toyota,Diesel,Automatic,2800.0,17500.0,13000000.0
12226,Corolla,2017.0,Toyota,Petrol,Automatic,1600.0,120000.0,3790000.0
12227,Yaris,2021.0,Toyota,Petrol,Automatic,1500.0,27000.0,4535000.0
12228,Corolla,2012.0,Toyota,Petrol,Automatic,1600.0,109000.0,2495000.0
12229,Hilux,2018.0,Toyota,Diesel,Automatic,2800.0,50000.0,14000000.0
12230,Aqua,2015.0,Toyota,Hybrid,Automatic,1500.0,85000.0,4000000.0
12231,Corolla,2022.0,Toyota,Petrol,Automatic,1598.0,35000.0,6300000.0
12232,Corolla,2013.0,Toyota,Petrol,Automatic,1600.0,75500.0,2600000.0
12233,Vitz,2017.0,Toyota,Petrol,Automatic,1000.0,75000.0,3650000.0
12234,Hilux,2021.0,Toyota,Diesel,Automatic,2800.0,42000.0,11630000.0
12235,Vitz,2018.0,Toyota,Petrol,Automatic,996.0,45000.0,3825000.0
12236,Hilux,2021.0,Toyota,Diesel,Automatic,2800.0,14000.0,12000000.0
12237,Corolla,2012.0,Toyota,Petrol,Manual,1300.0,88000.0,2050000.0
12238,Yaris,2022.0,Toyota,Petrol,Automatic,1500.0,20900.0,5100000.0
12239,Hilux,2022.0,Toyota,Diesel,Automatic,2800.0,14000.0,13600000.0
12240,Corolla,2022.0,Toyota,Petrol,Automatic,1798.0,4500.0,7400000.0
12241,Sienta,2016.0,Toyota,Petrol,Automatic,1500.0,88000.0,6100000.0
12242,Prius Alpha,2012.0,Toyota,Petrol,Automatic,1800.0,108700.0,3650000.0
12243,Prado,2003.0,Toyota,Petrol,Automatic,3400.0,111000.0,8000000.0
12244,Mark II,2004.0,Toyota,Petrol,Automatic,2000.0,148000.0,2250000.0
12245,Corolla,2022.0,Toyota,Petrol,Automatic,1600.0,4000.0,6500000.0
12246,Yaris,2021.0,Toyota,Petrol,Manual,1300.0,16500.0,3650000.0
12247,Corolla,2011.0,Toyota,Petrol,Manual,1300.0,150000.0,1860000.0
12248,Aqua,2014.0,Toyota,Hybrid,Automatic,1500.0,140000.0,3550000.0
12249,Fortuner,2023.0,Toyota,Diesel,Automatic,2800.0,25.0,25000000.0
12250,Yaris,2022.0,Toyota,Petrol,Automatic,1500.0,5500.0,5200000.0
12251,Corolla,2019.0,Toyota,Petrol,Automatic,1600.0,38000.0,4450000.0
12252,Fortuner,2023.0,Toyota,Diesel,Automatic,2800.0,200.0,28500000.0
12253,Corolla,2017.0,Toyota,Petrol,Automatic,1300.0,124000.0,4190000.0
12254,Corolla,2017.0,Toyota,Petrol,Automatic,1600.0,50000.0,4400000.0
12255,Pixis Epoch,2016.0,Toyota,Petrol,Automatic,660.0,72225.0,2475000.0
12256,Fortuner,2023.0,Toyota,Diesel,Automatic,2800.0,200.0,27500000.0
12257,Corolla,2021.0,Toyota,Petrol,Automatic,1799.0,15000.0,6700000.0
12258,Corolla,2022.0,Toyota,Petrol,Automatic,1598.0,4200.0,6600000.0
12259,Hilux,2020.0,Toyota,Diesel,Automatic,2800.0,46000.0,10300000.0
12260,Corolla,2023.0,Toyota,Petrol,Automatic,1800.0,40.0,8150000.0
12261,Fortuner,2023.0,Toyota,Diesel,Automatic,2800.0,15.0,22750000.0
12262,Hilux,2023.0,Toyota,Diesel,Automatic,2800.0,18.0,17200000.0
12263,Fortuner,2023.0,Toyota,Diesel,Automatic,2800.0,10.0,22900000.0
12264,Aqua,2018.0,Toyota,Hybrid,Automatic,1500.0,31000.0,5100000.0
12265,Land Cruiser,1989.0,Toyota,Diesel,Automatic,3000.0,110000.0,3500000.0
12266,Corolla,2016.0,Toyota,Petrol,Automatic,1600.0,65000.0,3780000.0
12267,Hilux,2023.0,Toyota,Diesel,Automatic,2800.0,60.0,17000000.0
12268,Hilux,2023.0,Toyota,Diesel,Automatic,2800.0,6500.0,14500000.0
12269,Fortuner,2019.0,Toyota,Petrol,Automatic,2700.0,47000.0,13000000.0
12270,Harrier,2008.0,Toyota,Hybrid,Automatic,3400.0,78000.0,5500000.0
12271,Fortuner,2018.0,Toyota,Diesel,Automatic,2800.0,80000.0,12400000.0
12272,Corolla,2022.0,Toyota,Petrol,Automatic,1598.0,90.0,7345000.0
12273,Corolla,2021.0,Toyota,Petrol,Automatic,1600.0,19500.0,5750000.0
12274,Corolla,2022.0,Toyota,Petrol,Automatic,1799.0,1681.0,7650000.0
12275,Platz,2005.0,Toyota,Petrol,Manual,1000.0,178000.0,1400000.0
12276,Vitz,2007.0,Toyota,Petrol,Automatic,1000.0,100000.0,1730000.0
12277,Prado,2016.0,Toyota,Petrol,Automatic,2700.0,22588.0,22800000.0
12278,Corolla,2021.0,Toyota,Petrol,Automatic,1800.0,17000.0,6000000.0
12279,Corolla,2022.0,Toyota,Petrol,Automatic,1598.0,15000.0,6850000.0
12280,Passo,2010.0,Toyota,Petrol,Automatic,1000.0,175000.0,1900000.0
12281,Hilux,2021.0,Toyota,Diesel,Automatic,2800.0,27000.0,11400000.0
12282,Corolla,2019.0,Toyota,Petrol,Automatic,1300.0,55000.0,4500000.0
12283,Aqua,2018.0,Toyota,Hybrid,Automatic,1500.0,89000.0,5400000.0
12284,Land Cruiser,1986.0,Toyota,Petrol,Manual,3000.0,220000.0,2650000.0
12285,Corolla,2022.0,Toyota,Petrol,Automatic,1800.0,6000.0,7100000.0
12286,Passo,2014.0,Toyota,Petrol,Automatic,1000.0,100000.0,2650000.0
12287,Corolla,2012.0,Toyota,Petrol,Automatic,1600.0,218000.0,2800000.0
12288,Prius Alpha,2013.0,Toyota,Hybrid,Automatic,1800.0,164000.0,4000000.0
12289,Prius,2018.0,Toyota,Hybrid,Automatic,1800.0,93000.0,8800000.0
12290,Vitz,2018.0,Toyota,Petrol,Automatic,1000.0,28000.0,4050000.0
12291,Vitz,2009.0,Toyota,Petrol,Automatic,1000.0,145000.0,2050000.0
12292,Premio,2007.0,Toyota,Petrol,Automatic,1800.0,130000.0,3400000.0
12293,Corolla,2017.0,Toyota,Petrol,Automatic,1600.0,72000.0,3950000.0
12294,Vitz,2014.0,Toyota,Petrol,Automatic,1000.0,91500.0,2400000.0
12295,Corolla,2020.0,Toyota,Petrol,Automatic,1798.0,49000.0,6150000.0
12296,Corolla,2019.0,Toyota,Petrol,Automatic,1800.0,40000.0,5800000.0
12297,Hilux,2021.0,Toyota,Diesel,Automatic,2800.0,15000.0,13000000.0
12298,Corolla,2017.0,Toyota,Petrol,Automatic,1800.0,82000.0,4700000.0
12299,Hilux,2018.0,Toyota,Diesel,Automatic,2800.0,58000.0,10300000.0
12300,Belta,2011.0,Toyota,Petrol,Automatic,1000.0,168000.0,2150000.0
12301,Yaris,2022.0,Toyota,Petrol,Manual,1300.0,4000.0,4400000.0
12302,Corolla,2021.0,Toyota,Petrol,Automatic,1600.0,2000.0,6000000.0
12303,Corolla,2010.0,Toyota,Petrol,Manual,1300.0,147500.0,2300000.0
12304,Fortuner,2022.0,Toyota,Diesel,Automatic,2800.0,5000.0,20000000.0
12305,Premio,2007.0,Toyota,Petrol,Automatic,1500.0,112786.0,3300000.0
12306,Corolla,2019.0,Toyota,Petrol,Automatic,1800.0,44000.0,5890000.0
12307,Vitz,2011.0,Toyota,Petrol,Automatic,1000.0,89000.0,2200000.0
12308,Corolla,1975.0,Toyota,Petrol,Manual,1300.0,25000.0,450000.0
12309,Vitz,2019.0,Toyota,Petrol,Automatic,996.0,100170.0,4200000.0
12310,Vitz,2011.0,Toyota,Petrol,Automatic,1000.0,150000.0,2300000.0
12311,Corolla,2015.0,Toyota,Petrol,Automatic,1300.0,45766.0,4000000.0
12312,Corolla,2010.0,Toyota,Diesel,Manual,2000.0,30999.0,1500000.0
12313,Vitz,2016.0,Toyota,Petrol,Automatic,1000.0,67000.0,3250000.0
12314,Corolla,2016.0,Toyota,Petrol,Automatic,1600.0,103000.0,3550088.0
12315,Corolla,2009.0,Toyota,Petrol,Manual,1300.0,215000.0,1550000.0
12316,Corolla,2021.0,Toyota,Petrol,Automatic,1799.0,12000.0,6595000.0
12317,Fortuner,2017.0,Toyota,Petrol,Automatic,2700.0,24000.0,11200000.0
12318,Hilux,2019.0,Toyota,Diesel,Automatic,2800.0,56500.0,9850000.0
12319,Prius,2007.0,Toyota,Petrol,Automatic,1500.0,125000.0,2500000.0
12320,Fortuner,2018.0,Toyota,Petrol,Automatic,2700.0,61000.0,12500000.0
12321,Corolla,2010.0,Toyota,Petrol,Manual,1300.0,174000.0,1680000.0
12322,Vitz,2018.0,Toyota,Petrol,Automatic,996.0,78000.0,3850000.0
12323,Corolla,2010.0,Toyota,Petrol,Manual,1300.0,150000.0,2100000.0
12324,Aqua,2019.0,Toyota,Hybrid,Automatic,1500.0,27000.0,6200000.0
12325,Corolla,2019.0,Toyota,Petrol,Automatic,1300.0,66000.0,3700000.0
12326,Yaris,2022.0,Toyota,Petrol,Automatic,1300.0,12600.0,4700000.0
12327,Corolla,2014.0,Toyota,Petrol,Automatic,1798.0,74000.0,3600000.0
12328,Corolla,2012.0,Toyota,Petrol,Manual,1300.0,150000.0,2050000.0
12329,Corolla,2019.0,Toyota,Petrol,Automatic,1600.0,45500.0,4480000.0
12330,Corolla,2011.0,Toyota,Petrol,Automatic,1800.0,130000.0,2500000.0
12331,Corolla,2016.0,Toyota,Petrol,Automatic,1300.0,150000.0,3300000.0
12332,Corolla Axio,2006.0,Toyota,Petrol,Automatic,1500.0,99.0,2260000.0
12333,Yaris,2022.0,Toyota,Petrol,Manual,1300.0,600.0,4550000.0
12334,Belta,2006.0,Toyota,Petrol,Automatic,1000.0,98000.0,1800000.0
12335,Prius,2011.0,Toyota,Petrol,Automatic,1800.0,120000.0,3650000.0
12336,Hilux,2013.0,Toyota,Petrol,Automatic,4000.0,117000.0,6400000.0
12337,Passo,2004.0,Toyota,Petrol,Automatic,1000.0,85000.0,1465000.0
12338,Land Cruiser,2022.0,Toyota,Petrol,Automatic,3500.0,9000.0,92000000.0
12339,Pixis Epoch,2014.0,Toyota,Petrol,Automatic,660.0,96000.0,2150000.0
12340,Belta,2006.0,Toyota,Petrol,Automatic,1000.0,100000.0,1850000.0
12341,Corolla,2023.0,Toyota,Petrol,Automatic,1798.0,1.0,8700000.0
12342,Aqua,2016.0,Toyota,Hybrid,Automatic,1500.0,120000.0,4475000.0
12343,Fortuner,2023.0,Toyota,Diesel,Automatic,2800.0,13.0,22800000.0
12344,Corolla,2022.0,Toyota,Petrol,Automatic,1598.0,14650.0,6600000.0
12345,Corolla,2019.0,Toyota,Petrol,Manual,1300.0,80000.0,3850000.0
12346,Corolla,2018.0,Toyota,Petrol,Manual,1300.0,29000.0,3600000.0
12347,Fortuner,2021.0,Toyota,Diesel,Automatic,2800.0,5000.0,17800000.0
12348,Prius,2011.0,Toyota,Hybrid,Automatic,1800.0,207000.0,3390000.0
12349,Vitz,2012.0,Toyota,Petrol,Automatic,1000.0,87000.0,2445000.0
12350,Fortuner,2019.0,Toyota,Petrol,Automatic,2700.0,11500.0,13250000.0
12351,Corolla,2021.0,Toyota,Petrol,Automatic,1800.0,25000.0,6800000.0
12352,Yaris,2021.0,Toyota,Petrol,Automatic,1500.0,16000.0,4500000.0
12353,Corolla,2015.0,Toyota,Petrol,Automatic,1600.0,10.0,3370000.0
12354,Corolla,2011.0,Toyota,Petrol,Manual,1300.0,95000.0,2025000.0
12355,Premio,2003.0,Toyota,Petrol,Automatic,1800.0,116000.0,2700000.0
12356,Fortuner,2019.0,Toyota,Diesel,Automatic,2800.0,61500.0,15400000.0
12357,Corolla,2008.0,Toyota,Petrol,Automatic,1800.0,102050.0,2450000.0
12358,Vitz,2002.0,Toyota,Petrol,Automatic,1000.0,113000.0,1275000.0
12359,Hiace,1996.0,Toyota,Diesel,Manual,2800.0,100000.0,2200000.0
12360,Corolla Axio,2015.0,Toyota,Hybrid,Automatic,1500.0,118000.0,5000000.0
12361,Corolla,2003.0,Toyota,Petrol,Manual,1600.0,100000.0,1335000.0
12362,Yaris,2022.0,Toyota,Petrol,Automatic,1500.0,8600.0,5275000.0
12363,Fortuner,2017.0,Toyota,Petrol,Automatic,2700.0,94000.0,10800000.0
12364,Rush,2019.0,Toyota,Petrol,Automatic,1500.0,44000.0,6200000.0
12365,Vitz,2013.0,Toyota,Petrol,Automatic,1000.0,64818.0,2700000.0
12366,Hilux,2020.0,Toyota,Diesel,Automatic,2800.0,49000.0,11100000.0
12367,Premio,2018.0,Toyota,Petrol,Automatic,1500.0,27500.0,12500000.0
12368,Premio,2007.0,Toyota,Petrol,Automatic,1800.0,85000.0,3850000.0
12369,Yaris,2021.0,Toyota,Petrol,Automatic,1300.0,22700.0,4220000.0
12370,Corolla,2019.0,Toyota,Petrol,Automatic,1600.0,48350.0,4850000.0
12371,Prius,2012.0,Toyota,Hybrid,Automatic,1800.0,135000.0,3900000.0
12372,Hilux,2022.0,Toyota,Diesel,Automatic,2800.0,13500.0,14550000.0
12373,Sienta,2017.0,Toyota,Petrol,Automatic,1500.0,68500.0,6575000.0
12374,Aqua,2017.0,Toyota,Hybrid,Automatic,1500.0,37000.0,4400000.0
12375,Vitz,2014.0,Toyota,Petrol,Automatic,1000.0,65000.0,2900000.0
12376,Corolla,2021.0,Toyota,Petrol,Automatic,1600.0,13800.0,5650000.0
12377,Corolla,2021.0,Toyota,Petrol,Automatic,1600.0,34000.0,5700000.0
12378,Camry,2006.0,Toyota,Petrol,Automatic,2400.0,140811.0,2250000.0
12379,Vitz,2011.0,Toyota,Petrol,Automatic,1000.0,157000.0,2300000.0
12380,Surf,1995.0,Toyota,Diesel,Automatic,3000.0,87000.0,2700000.0
12381,Corolla,2017.0,Toyota,Petrol,Manual,1300.0,83500.0,3100000.0
12382,Corolla,2023.0,Toyota,Petrol,Automatic,1600.0,1.0,7050000.0
12383,Corolla,2016.0,Toyota,Petrol,Manual,1300.0,133000.0,3000000.0
12384,Corolla,2011.0,Toyota,Petrol,Manual,1300.0,100000.0,2250000.0
12385,Prius,2019.0,Toyota,Hybrid,Automatic,1800.0,53500.0,9500000.0
12386,Corolla,2022.0,Toyota,Petrol,Automatic,1798.0,16300.0,7300000.0
12387,Corolla,2010.0,Toyota,Petrol,Manual,1300.0,44444.0,1900000.0
12388,Yaris,2020.0,Toyota,Petrol,Automatic,1500.0,6000.0,4575000.0
12389,Vitz,2013.0,Toyota,Petrol,Automatic,1000.0,119000.0,2600000.0
12390,Vitz,2018.0,Toyota,Petrol,Automatic,996.0,70000.0,3725000.0
12391,Prius,2013.0,Toyota,Hybrid,Automatic,1800.0,127430.0,4050000.0
12392,Passo,2013.0,Toyota,Petrol,Automatic,1000.0,90000.0,2250000.0
12393,Aqua,2018.0,Toyota,Hybrid,Automatic,1500.0,100000.0,5500000.0
12394,Passo,2021.0,Toyota,Petrol,Automatic,1000.0,20000.0,4000000.0
12395,Corolla,2021.0,Toyota,Petrol,Automatic,1598.0,56000.0,5450000.0
12396,Prius Alpha,2013.0,Toyota,Hybrid,Automatic,1800.0,248580.0,4150000.0
12397,Pixis Van,2017.0,Toyota,Petrol,Automatic,660.0,100000.0,2500000.0
12398,Corolla,2021.0,Toyota,Petrol,Manual,1598.0,17500.0,5150000.0
12399,Hilux,2018.0,Toyota,Diesel,Automatic,2800.0,46500.0,10000000.0
12400,Corolla,2020.0,Toyota,Petrol,Automatic,1800.0,49000.0,6250000.0
12401,Prado,2005.0,Toyota,Petrol,Automatic,2700.0,226575.0,8000000.0
12402,Corolla,2022.0,Toyota,Petrol,Automatic,1600.0,16000.0,5850000.0
12403,Hilux,2023.0,Toyota,Diesel,Automatic,2800.0,1.0,15600000.0
12404,Pixis Epoch,2019.0,Toyota,Petrol,Automatic,660.0,18000.0,3275000.0
12405,Passo,2011.0,Toyota,Petrol,Automatic,1000.0,77000.0,2200000.0
12406,Vitz,2014.0,Toyota,Petrol,Automatic,1000.0,72000.0,2775000.0
12407,Land Cruiser,1985.0,Toyota,Diesel,Manual,3000.0,100000.0,1350000.0
12408,Vitz,2014.0,Toyota,Petrol,Automatic,1000.0,87000.0,2970000.0
12409,Corolla,2013.0,Toyota,Petrol,Manual,1300.0,103000.0,2325000.0
12410,Corolla,2016.0,Toyota,Petrol,Manual,1300.0,85000.0,2885000.0
12411,Corolla,2019.0,Toyota,Petrol,Automatic,1300.0,38270.0,4500000.0
12412,Corolla,2011.0,Toyota,Petrol,Manual,1300.0,100000.0,2295000.0
12413,Corolla,2003.0,Toyota,Petrol,Automatic,1600.0,12000.0,1500000.0
12414,Corolla,2015.0,Toyota,Petrol,Automatic,1300.0,59000.0,3050000.0
12415,Aqua,2013.0,Toyota,Hybrid,Automatic,1500.0,125000.0,3500000.0
12416,Yaris,2020.0,Toyota,Petrol,Automatic,1000.0,35000.0,4650000.0
12417,Passo,2007.0,Toyota,Petrol,Automatic,1000.0,147000.0,1600000.0
12418,Surf,1993.0,Toyota,Diesel,Manual,2400.0,150000.0,1950000.0
12419,Passo,2017.0,Toyota,Petrol,Automatic,1000.0,49796.0,3600000.0
12420,Corolla,2010.0,Toyota,Petrol,Automatic,1300.0,30000.0,2000000.0
12421,Corolla,1994.0,Toyota,Petrol,Automatic,1500.0,150000.0,1550000.0
12422,Corolla,2022.0,Toyota,Petrol,Automatic,1600.0,17500.0,5975000.0
12423,Hilux,2012.0,Toyota,Diesel,Automatic,2500.0,82000.0,6100000.0
12424,Surf,2005.0,Toyota,Petrol,Automatic,2700.0,186000.0,7500000.0
12425,Corolla,1998.0,Toyota,Petrol,Automatic,1500.0,122000.0,1800000.0
12426,Corolla,2020.0,Toyota,Petrol,Automatic,1800.0,51000.0,5900000.0
12427,Corolla,1997.0,Toyota,Petrol,Manual,1300.0,238000.0,1050000.0
12428,Corolla,2019.0,Toyota,Petrol,Automatic,1798.0,37000.0,5540000.0
12429,Vitz,2009.0,Toyota,Petrol,Automatic,1000.0,108000.0,2100000.0
12430,Corolla,2013.0,Toyota,Petrol,Manual,1300.0,77000.0,1780000.0
12431,Corolla,2019.0,Toyota,Petrol,Automatic,1600.0,45000.0,4700000.0
12432,Prado,2014.0,Toyota,Petrol,Automatic,2700.0,49407.0,18000000.0
12433,Corolla,2016.0,Toyota,Petrol,Automatic,1600.0,35000.0,4000000.0
12434,Corolla,2019.0,Toyota,Petrol,Automatic,1300.0,61000.0,4125000.0
12435,Prado,1998.0,Toyota,Petrol,Automatic,2700.0,280000.0,3450000.0
12436,Corolla,1980.0,Toyota,Petrol,Manual,2000.0,786.0,680000.0
12437,Land Cruiser,1993.0,Toyota,Petrol,Automatic,4700.0,110000.0,4000000.0
12438,Corolla,1994.0,Toyota,Petrol,Manual,1500.0,150000.0,1050000.0
12439,Corolla,2017.0,Toyota,Petrol,Automatic,1798.0,60000.0,3800000.0
12440,Corolla,2008.0,Toyota,Diesel,Manual,2000.0,123456.0,1350000.0
12441,Corolla,2007.0,Toyota,Petrol,Automatic,1500.0,170000.0,2400000.0
12442,Passo,2019.0,Toyota,Petrol,Automatic,1000.0,39000.0,4500000.0
12443,Prius Alpha,2011.0,Toyota,Hybrid,Automatic,1800.0,118000.0,4000000.0
12444,Corolla,2022.0,Toyota,Petrol,Automatic,1598.0,370.0,6345000.0
12445,Corolla,2021.0,Toyota,Petrol,Automatic,1799.0,18000.0,6200000.0
12446,Pixis Epoch,2017.0,Toyota,Petrol,Automatic,660.0,47000.0,2650000.0
12447,Vitz,2016.0,Toyota,Petrol,Automatic,1000.0,95000.0,2725000.0
12448,Vitz,2019.0,Toyota,Petrol,Automatic,1000.0,50000.0,4525000.0
12449,Corolla,2020.0,Toyota,Petrol,Automatic,1800.0,40000.0,5800000.0
12450,Corolla,2011.0,Toyota,Petrol,Automatic,1600.0,117000.0,2450000.0
12451,Passo,2020.0,Toyota,Petrol,Automatic,1000.0,11000.0,4290000.0
12452,Vitz,2009.0,Toyota,Petrol,Automatic,1000.0,80000.0,1875000.0
12453,Corolla,2020.0,Toyota,Petrol,Automatic,1600.0,85000.0,3750000.0
12454,Vitz,2007.0,Toyota,Petrol,Automatic,1500.0,152000.0,2300000.0
12455,Corolla,2017.0,Toyota,Petrol,Automatic,1600.0,18861.0,4700000.0
12456,Land Cruiser,2022.0,Toyota,Petrol,Automatic,3500.0,5000.0,105000000.0
12457,Corolla,2006.0,Toyota,Petrol,Manual,1800.0,100000.0,1475000.0
12458,Hilux,2016.0,Toyota,Diesel,Automatic,2500.0,110000.0,6200000.0
12459,Corolla,2011.0,Toyota,Diesel,Manual,2000.0,106000.0,2100000.0
12460,Hilux,2023.0,Toyota,Diesel,Automatic,2800.0,1.0,18500000.0
12461,Corolla,2021.0,Toyota,Petrol,Automatic,1600.0,17000.0,5750000.0
12462,Corolla,2022.0,Toyota,Petrol,Automatic,1800.0,7900.0,7750000.0
12463,Corolla,1978.0,Toyota,Petrol,Manual,1600.0,10000.0,320000.0
12464,Corolla,2018.0,Toyota,Petrol,Automatic,1798.0,123000.0,4800000.0
12465,Hilux,2021.0,Toyota,Diesel,Automatic,2800.0,17000.0,11800000.0
12466,Fortuner,2021.0,Toyota,Diesel,Automatic,2800.0,23000.0,17000000.0
12467,Tundra,2008.0,Toyota,Petrol,Automatic,5700.0,86000.0,7700000.0
12468,Hilux,2002.0,Toyota,Diesel,Automatic,3000.0,999.0,2850000.0
12469,Yaris,2022.0,Toyota,Petrol,Automatic,1300.0,14000.0,4650000.0
12470,Camry,2005.0,Toyota,Petrol,Automatic,2400.0,160000.0,2550000.0
12471,Corolla,2017.0,Toyota,Petrol,Manual,1300.0,57000.0,3750000.0
12472,Yaris,2021.0,Toyota,Petrol,Automatic,1500.0,17000.0,4630000.0
12473,Corolla,1999.0,Toyota,Petrol,Manual,1600.0,243000.0,1450000.0
12474,Vitz,2018.0,Toyota,Petrol,Automatic,1000.0,45000.0,3750000.0
12475,Aqua,2017.0,Toyota,Hybrid,Automatic,1500.0,82000.0,6000000.0
12476,Corolla,2015.0,Toyota,Petrol,Automatic,1600.0,72000.0,3595000.0
12477,Corolla,2019.0,Toyota,Petrol,Automatic,1800.0,55000.0,5475000.0
12478,Prius,2012.0,Toyota,Hybrid,Automatic,1800.0,110000.0,4290000.0
